R0,delta,theta_pi0,weight
4.024353340898813,-9.912050579626932,-8.101847456002062,0.001039106957591047
4.031264258067175,-9.93529775231566,-8.149289660715247,0.001036375565504836
4.09626156772577,-9.899684383015204,-8.32661779816397,0.0009736103489565014
4.150761462246016,-9.923578181331168,-8.37471097883367,0.0009055492564124834
4.105943901423423,-9.92999138591465,-8.250215187589202,0.0008216785357283327
4.250672510279001,-9.927454404139528,-8.52606382080535,0.000896657321927969
4.122741262254787,-9.897959238467381,-8.349230517445486,0.0009334202437414273
4.300795881531946,-9.929079615811329,-8.654508488596317,0.0008800284751539387
3.991167385609069,-9.920487141057302,-8.056482070327139,0.0011169618322366905
4.2127342644318215,-9.929868787969516,-8.484127201881655,0.0008859712025570324
4.195610500624529,-9.931279143192326,-8.477358134651848,0.0008169812859763024
