R0,delta,theta_pi0,zeta,weight
3.4742576293957512,-9.889060464268905,-7.200489948291401,0.010102284554072067,0.0008719960519710291
4.853525830916506,-9.96196051197062,-9.338834059070987,0.015900507026340816,0.0010409708110524546
4.318447829630583,-9.907280015169205,-8.742594647556192,0.012815958995609248,0.0009356375007955746
3.67094486271542,-9.934019052595774,-7.680716491440925,0.010848368862592257,0.001676236733301612
4.6638119428658165,-9.954773638654457,-8.957212406861267,0.014296229445528514,0.0008229663380976515
4.965746031641221,-9.900776690390861,-9.617731972055743,0.01636524046795193,0.0009468157557031617
4.3098263124477345,-9.929416396087934,-8.706448964750155,0.01390412242722914,0.0011224721195017189
5.325471863200668,-9.951338352070296,-10.115081168744283,0.016468249387836035,0.0007813053605348467
4.755240710403386,-9.966637597694378,-9.152246586854758,0.014932898652781143,0.0008021745365787246
5.211265929491952,-9.9723096652794,-10.002294211345871,0.01605041524988838,0.0009614251302166504
4.57438681128665,-9.89626899828633,-8.808677577746055,0.015145272140790297,0.000744528756421679
4.115146625559574,-9.872576366623614,-8.25022982160323,0.012868052715012887,0.0007976036013257715
3.926417670752295,-9.927767237871043,-7.95340752204934,0.011553553271325791,0.0012390007893694314
3.9887585652835833,-9.902458486096302,-7.897219666999688,0.012650933094413177,0.0010326646488482757
4.034163452386532,-9.947098828970097,-8.053593945503247,0.012566786651831434,0.0010200341417056229
3.4939921923323767,-9.8621121902162,-7.294830539120219,0.010075650027285157,0.0008612294560249569
4.34281240000108,-9.94445312968332,-8.77142013386172,0.012499392354400198,0.0009190159221557343
4.874424001404722,-9.906104797823065,-9.374327947773992,0.016518223354577317,0.0009181831757714336
4.97244962177909,-9.898691849092797,-9.629381155023747,0.01637235453343633,0.000991062679349312
4.320618752950479,-9.875895886086278,-8.477845194937018,0.013421296198244006,0.0006674498083147162
4.509329830938914,-9.945702810731419,-8.898179243959651,0.013871126364634589,0.0009106046930044598
4.713756576086433,-9.948940143041638,-9.337047483652947,0.01431680217343597,0.0009033401582475496
4.976702326865072,-9.983377679957526,-9.542021255455301,0.015783243462069628,0.0009453597868367687
4.048767380893467,-9.898879195772686,-8.102067337050398,0.011674462127062399,0.0009463213773682501
4.748725118381955,-9.95736532153771,-9.23126935604006,0.014203467993597427,0.0009758534290586153
4.536624410133723,-9.875309676010339,-9.022103982864607,0.014403538770236854,0.0009874028792270664
4.165452805572698,-9.936139210845797,-8.3950510744511,0.011891143213195945,0.0009066016204629906
4.3596471910146795,-9.964216637447166,-8.567464446980416,0.012976744076738156,0.0010266094734943752
4.254646966963166,-9.930287239562992,-8.561306086164178,0.013753046121306955,0.0012668112964855296
3.494689239277065,-9.904457553360587,-7.309950592297705,0.010224817975812917,0.0013280843726882503
4.763874471784456,-9.945704058694016,-9.130962144313866,0.014714401134218687,0.0008081291206825372
4.6965073377937685,-9.915344579047014,-9.029018534690197,0.01583781744774365,0.0011328873194818088
4.559170287661812,-9.904441107305809,-9.090566960574211,0.014750860737636725,0.0009289349694792644
4.279350057724745,-9.928391548084207,-8.57849899081854,0.012670084893998354,0.0009165017654560722
3.79685298886425,-9.905235359069664,-7.873570287951425,0.011725487982316849,0.001235336143008545
3.682053183138712,-9.847511461418954,-7.432259573874598,0.011571067759032784,0.0012060877104092755
4.997915648971367,-9.943380878729954,-9.576326526873455,0.016048873154289076,0.0009065793750462636
5.093995721564104,-9.961998818139039,-9.70744416181136,0.016737543648957656,0.0011659755879515517
3.6183287026323705,-9.922857337737144,-7.549197300356776,0.009561342418825078,0.0012079863810175798
4.090864627947371,-9.964820909228598,-8.174412261020674,0.01223117161218083,0.0010214083735990817
5.0276967130928165,-9.935134053093519,-9.7449213472019,0.016423490593073412,0.0006363003202272616
4.543471101292943,-9.961470030430624,-8.960900653939593,0.014653424373908356,0.0008182021961738166
4.452023427737547,-9.924621078738854,-8.971918604403662,0.01351233859191669,0.0008651473655637282
4.73790545734496,-9.977879416485184,-9.3397814159821,0.014724622351814485,0.0008982784603052641
3.6565161691251467,-9.947659447683597,-7.7356537349348535,0.010050072569042444,0.0017696478743307227
4.74609873809992,-9.906936264252275,-9.374914354997943,0.015322007148532999,0.0008467818711840729
3.9015066664491345,-9.932848517012616,-8.009398038368827,0.010850806030285012,0.0008775503347366622
4.385452505932874,-9.933779155483862,-8.768380424768242,0.013074943667624295,0.0008567464874062134
4.981722002477137,-9.950078078597768,-9.50995192800585,0.015082208244071263,0.0008617903903542284
4.671633129764705,-9.915800669048663,-8.915173029246676,0.015091993117074706,0.0010241454587195712
4.567643461032238,-9.89946157749013,-8.922666388196308,0.014303987826547352,0.001144726178957727
4.10285078803483,-9.895621233907796,-8.26723069846737,0.013338023340827072,0.001029281476935658
3.651270402548907,-9.949268403794548,-7.649855248036975,0.009803221206086342,0.0012468373462352891
3.8146627684803374,-9.893470301924118,-7.678103794881919,0.011280841091715748,0.0007972244429190713
4.621953335258379,-9.950019719909735,-8.93083372814409,0.014798750396359065,0.000767494849899703
3.890650077653201,-9.88229745680939,-7.788255540324917,0.012599939443576891,0.0011899984759724531
4.999806389331103,-9.950806426029374,-9.696218967405247,0.015775546337627133,0.0007208393211782431
5.0813373450196195,-9.92698804261777,-9.570202613758331,0.01586222161491522,0.0013231139737731928
3.9031076575839463,-9.937684641064406,-7.900875883655596,0.011204505127290208,0.0013125820166624295
4.561828010757312,-9.940437635057826,-8.918949921236516,0.015080038521559614,0.0009440028561793301
4.955108999223906,-9.949279932762163,-9.347886618856851,0.01597491774693824,0.0009865551099345
4.4061040734442,-9.91495125714804,-8.646739871311224,0.013200262487183808,0.0010972387398780188
3.693087588809621,-9.947166643265286,-7.677409959224812,0.010841469464707118,0.0014792774691358892
3.8972598607907476,-9.889509799025959,-8.10030802369148,0.011360399247008882,0.0008486619252818261
4.236390423056427,-9.90081660258129,-8.30768686857738,0.01352232718184499,0.00092236158366308
3.607280498657693,-9.878244083699247,-7.531098970495762,0.010783572199430972,0.001221899624061685
5.297691787346215,-9.916642867635778,-10.046570612291525,0.01720700701474227,0.0010227930671384345
4.905287479687854,-9.893233522467911,-9.27797981296742,0.015850233568074055,0.001166950832124724
4.454330257949722,-9.956397044219678,-8.716951042704395,0.01433502255989323,0.0006913715838318183
4.147352173210691,-9.94040674999076,-8.267219198464007,0.01198801830109391,0.0012161106777319308
4.897708042809893,-9.918007536625275,-9.293010505228708,0.016410721733433994,0.0009631154607140297
4.691078440013664,-9.901844800070819,-9.07343190435902,0.015957611436916316,0.0009724565543137768
4.504163682032972,-9.912844461404728,-8.961252175367724,0.013928532261390143,0.001090586130964904
4.511245491587355,-9.872886362249238,-8.809648793620655,0.01521455628702967,0.0009867539459275754
5.059996759891303,-9.902476025882217,-9.6028790045411,0.016824867297420536,0.0008620801440337292
4.249534936324679,-9.96851135412668,-8.443887530687078,0.013278362465940266,0.0008510176023956838
5.061173765899031,-9.937908165900128,-9.552809174972715,0.015729782355460888,0.0010619587957085297
4.718039691575479,-9.904159139426953,-9.075248670679127,0.014535730246917027,0.0014902982266843108
4.310126707878104,-9.977554962569213,-8.67628607363267,0.012361733988464779,0.001026268078867156
3.892165754489979,-9.90189227044102,-7.994007063799863,0.011492877873077102,0.0009426849281557462
5.1075221159409265,-9.93726110911868,-9.672616486698793,0.016621894469856093,0.0008827651887983007
5.234967972267361,-9.913906002037486,-9.888585950005982,0.016776629725281524,0.0010030241946577126
4.768244905963149,-9.921198187563196,-9.31011010747524,0.015873931378305315,0.0007972373953304909
4.172334154657627,-9.871075934717178,-8.239960723164778,0.012851457872265094,0.000658659938420155
3.8427474718084844,-9.875962854333876,-7.642533304449918,0.011994416363609359,0.0010796148657968747
4.113682244745198,-9.90823059758939,-8.414269962841347,0.012379351426772154,0.0010379634557587246
4.4333585052169875,-9.944005457980968,-8.646574992136468,0.013479862515938088,0.0008893995925153231
4.025224729168957,-9.878131579959781,-8.167811720595283,0.013366456317755992,0.0010312105018006922
4.351946598267043,-9.903194749689115,-8.564274908464244,0.013173510403515672,0.0010143944431396101
5.2090983151278545,-9.95486754344415,-9.896221218458827,0.016065556877916484,0.0006808788306486345
3.7663143863858024,-9.948466379453686,-7.642439437081707,0.010906738797828459,0.0010455588675883204
3.518826958379062,-9.88438222654244,-7.271638703438508,0.010832112182088387,0.0019070163569456322
4.542916013489354,-9.878087009825524,-8.991282723132686,0.01419248981537713,0.0009874575093017587
4.608009277586551,-9.930031301081861,-9.120138860353583,0.015171676799419808,0.0007932267994064946
3.8978480932505546,-9.88442930269892,-8.02184139142702,0.012645509451417623,0.001062997873966432
4.019740187845254,-9.939937412536604,-7.948053521929535,0.012165950573679968,0.001010244081793993
4.29409563488326,-9.947529781232797,-8.508506511765173,0.01332669663297572,0.0007120300836200436
3.8192851106897887,-9.8932526661971,-7.7932067551435615,0.012240174499259633,0.0013210765767604348
